Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Montenegro,MNE,2021-04-22,6.23,
Montenegro,MNE,2021-04-23,6.25,
Montenegro,MNE,2021-04-24,6.28,
Montenegro,MNE,2021-04-25,6.31,
Montenegro,MNE,2021-04-26,6.32,
Montenegro,MNE,2021-04-27,6.33,
Montenegro,MNE,2021-04-28,6.36,
Montenegro,MNE,2021-04-29,6.38,
Montenegro,MNE,2021-04-30,6.39,
Montenegro,MNE,2021-05-01,6.4,
Montenegro,MNE,2021-05-03,6.41,
Montenegro,MNE,2021-05-04,6.5,
Montenegro,MNE,2021-05-05,9.17,
Montenegro,MNE,2021-05-06,10.41,
Montenegro,MNE,2021-05-08,11.6,
Montenegro,MNE,2021-05-09,12.54,
Montenegro,MNE,2021-05-10,13.29,
Montenegro,MNE,2021-05-11,14.17,
Montenegro,MNE,2021-05-12,14.86,
Montenegro,MNE,2021-05-13,15.57,
Montenegro,MNE,2021-05-14,16.01,
Montenegro,MNE,2021-05-15,16.51,
Montenegro,MNE,2021-05-16,16.94,
Montenegro,MNE,2021-05-17,17.18,
Montenegro,MNE,2021-05-18,17.67,
Montenegro,MNE,2021-05-19,18.07,
Montenegro,MNE,2021-05-20,18.55,
Montenegro,MNE,2021-05-21,18.9,
Montenegro,MNE,2021-05-23,19.27,
Montenegro,MNE,2021-05-24,19.39,
Montenegro,MNE,2021-05-25,19.72,
Montenegro,MNE,2021-05-26,20.25,
Montenegro,MNE,2021-05-28,20.55,
Montenegro,MNE,2021-05-29,20.81,
Montenegro,MNE,2021-05-30,20.98,
Montenegro,MNE,2021-05-31,21.09,
Montenegro,MNE,2021-06-01,21.31,
Montenegro,MNE,2021-06-02,21.5,
Montenegro,MNE,2021-06-03,21.75,
Montenegro,MNE,2021-06-04,21.98,
Montenegro,MNE,2021-06-05,22.18,
Montenegro,MNE,2021-06-06,22.3,
Montenegro,MNE,2021-06-07,22.38,
Montenegro,MNE,2021-06-08,22.54,
Montenegro,MNE,2021-06-09,22.7,
Montenegro,MNE,2021-06-10,22.83,
Montenegro,MNE,2021-06-11,22.96,
Montenegro,MNE,2021-06-12,23.04,
Montenegro,MNE,2021-06-14,23.11,
Montenegro,MNE,2021-06-15,23.19,
Montenegro,MNE,2021-06-17,23.4,
Montenegro,MNE,2021-06-18,23.48,
Montenegro,MNE,2021-06-19,23.54,
Montenegro,MNE,2021-06-20,23.56,
Montenegro,MNE,2021-06-21,23.58,
Montenegro,MNE,2021-06-22,23.62,
Montenegro,MNE,2021-06-23,23.66,
Montenegro,MNE,2021-06-24,23.76,
Montenegro,MNE,2021-06-26,23.87,
Montenegro,MNE,2021-06-27,23.88,
Montenegro,MNE,2021-06-28,23.89,
Montenegro,MNE,2021-06-29,23.93,
Montenegro,MNE,2021-06-30,23.97,
Montenegro,MNE,2021-07-01,24.06,
Montenegro,MNE,2021-07-02,24.15,
Montenegro,MNE,2021-07-03,24.25,
Montenegro,MNE,2021-07-04,24.36,
Montenegro,MNE,2021-07-05,24.42,
Montenegro,MNE,2021-07-06,24.6,
Montenegro,MNE,2021-07-07,24.76,
Montenegro,MNE,2021-07-08,24.91,
Montenegro,MNE,2021-07-09,25.03,
Montenegro,MNE,2021-07-10,25.15,
Montenegro,MNE,2021-07-11,25.21,
Montenegro,MNE,2021-07-12,25.24,
Montenegro,MNE,2021-07-13,25.36,
Montenegro,MNE,2021-07-14,25.39,
Montenegro,MNE,2021-07-15,25.43,
Montenegro,MNE,2021-07-16,25.52,
Montenegro,MNE,2021-07-17,25.68,
Montenegro,MNE,2021-07-18,25.75,
Montenegro,MNE,2021-07-19,25.78,
Montenegro,MNE,2021-07-20,26.08,
Montenegro,MNE,2021-07-22,26.27,
Montenegro,MNE,2021-07-23,26.44,
Montenegro,MNE,2021-07-24,26.63,
Montenegro,MNE,2021-07-25,26.76,
Montenegro,MNE,2021-07-26,26.82,
Montenegro,MNE,2021-07-27,27.05,
Montenegro,MNE,2021-07-28,27.29,
Montenegro,MNE,2021-07-29,27.56,
Montenegro,MNE,2021-07-30,27.8,
Montenegro,MNE,2021-07-31,28.05,
Montenegro,MNE,2021-08-01,28.3,
Montserrat,MSR,2021-02-08,0,
Montserrat,MSR,2021-02-23,13.04,
Montserrat,MSR,2021-03-10,17.84,
Montserrat,MSR,2021-03-17,22.24,
Montserrat,MSR,2021-03-31,25.33,
Montserrat,MSR,2021-04-14,25.69,
Montserrat,MSR,2021-04-21,25.87,
Montserrat,MSR,2021-05-21,26.85,
Montserrat,MSR,2021-05-28,27.17,
Montserrat,MSR,2021-06-11,27.79,
Montserrat,MSR,2021-06-18,27.89,
Montserrat,MSR,2021-06-25,28.23,
Montserrat,MSR,2021-07-02,28.37,
Montserrat,MSR,2021-07-09,28.71,
Montserrat,MSR,2021-07-16,28.71,
Montserrat,MSR,2021-07-23,28.79,
Morocco,MAR,2021-02-19,6.39,
Morocco,MAR,2021-02-20,6.63,
Morocco,MAR,2021-02-22,6.91,
Morocco,MAR,2021-02-23,7.14,
Morocco,MAR,2021-02-24,7.89,
Morocco,MAR,2021-02-25,8.56,
Morocco,MAR,2021-02-26,9.02,
Morocco,MAR,2021-02-27,9.31,
Morocco,MAR,2021-03-01,9.67,
Morocco,MAR,2021-03-02,9.91,
Morocco,MAR,2021-03-03,10.15,
Morocco,MAR,2021-03-04,10.35,
Morocco,MAR,2021-03-05,10.51,
Morocco,MAR,2021-03-06,10.6,
Morocco,MAR,2021-03-08,10.73,
Morocco,MAR,2021-03-09,10.88,
Morocco,MAR,2021-03-10,11.05,
Morocco,MAR,2021-03-11,11.19,
Morocco,MAR,2021-03-12,11.3,
Morocco,MAR,2021-03-13,11.41,
Morocco,MAR,2021-03-15,11.45,
Morocco,MAR,2021-03-16,11.48,
Morocco,MAR,2021-03-17,11.5,
Morocco,MAR,2021-03-19,11.54,
Morocco,MAR,2021-03-20,11.55,
Morocco,MAR,2021-03-22,11.55,
Morocco,MAR,2021-03-23,11.56,
Morocco,MAR,2021-03-24,11.61,
Morocco,MAR,2021-03-25,11.62,
Morocco,MAR,2021-03-26,11.63,
Morocco,MAR,2021-03-27,11.66,
Morocco,MAR,2021-03-29,11.66,
Morocco,MAR,2021-03-30,11.69,
Morocco,MAR,2021-03-31,11.7,
Morocco,MAR,2021-04-01,11.73,
Morocco,MAR,2021-04-02,11.73,
Morocco,MAR,2021-04-03,11.78,
Morocco,MAR,2021-04-05,11.79,
Morocco,MAR,2021-04-06,11.87,
Morocco,MAR,2021-04-07,11.95,
Morocco,MAR,2021-04-08,12.01,
Morocco,MAR,2021-04-09,12.05,
Morocco,MAR,2021-04-10,12.12,
Morocco,MAR,2021-04-11,12.16,
Morocco,MAR,2021-04-13,12.18,
Morocco,MAR,2021-04-14,12.27,
Morocco,MAR,2021-04-15,12.34,
Morocco,MAR,2021-04-16,12.42,
Morocco,MAR,2021-04-17,12.61,
Morocco,MAR,2021-04-19,12.66,
Morocco,MAR,2021-04-20,12.69,
Morocco,MAR,2021-04-21,12.73,
Morocco,MAR,2021-04-22,12.75,
Morocco,MAR,2021-04-23,12.8,
Morocco,MAR,2021-04-26,12.82,
Morocco,MAR,2021-04-27,13.03,
Morocco,MAR,2021-04-28,13.51,
Morocco,MAR,2021-04-30,13.69,
Morocco,MAR,2021-05-01,13.7,
Morocco,MAR,2021-05-03,13.84,
Morocco,MAR,2021-05-04,14.17,
Morocco,MAR,2021-05-05,14.45,
Morocco,MAR,2021-05-07,14.71,
Morocco,MAR,2021-05-08,14.83,
Morocco,MAR,2021-05-10,15.52,
Morocco,MAR,2021-05-11,15.99,
Morocco,MAR,2021-05-12,16.24,
Morocco,MAR,2021-05-14,16.36,
Morocco,MAR,2021-05-15,16.72,
Morocco,MAR,2021-05-17,17.5,
Morocco,MAR,2021-05-18,18.34,
Morocco,MAR,2021-05-19,19.05,
Morocco,MAR,2021-05-20,19.69,
Morocco,MAR,2021-05-21,20.23,
Morocco,MAR,2021-05-22,20.69,
Morocco,MAR,2021-05-24,21.22,
Morocco,MAR,2021-05-25,22.13,
Morocco,MAR,2021-05-31,23.5,
Morocco,MAR,2021-06-01,23.77,
Morocco,MAR,2021-06-02,24.03,
Morocco,MAR,2021-06-03,24.58,
Morocco,MAR,2021-06-05,24.68,
Morocco,MAR,2021-06-07,24.97,
Morocco,MAR,2021-06-08,25.31,
Morocco,MAR,2021-06-09,25.34,
Morocco,MAR,2021-06-10,25.36,
Morocco,MAR,2021-06-11,25.36,
Morocco,MAR,2021-06-12,25.37,
Morocco,MAR,2021-06-14,25.37,
Morocco,MAR,2021-06-15,25.38,
Morocco,MAR,2021-06-16,25.38,
Morocco,MAR,2021-06-17,25.39,
Morocco,MAR,2021-06-18,25.4,
Morocco,MAR,2021-06-19,25.4,
Morocco,MAR,2021-06-21,25.99,
Morocco,MAR,2021-06-23,26.24,
Morocco,MAR,2021-06-24,26.43,
Morocco,MAR,2021-06-25,26.58,
Morocco,MAR,2021-06-26,26.61,
Morocco,MAR,2021-06-28,26.85,
Morocco,MAR,2021-06-30,27.08,
Morocco,MAR,2021-07-01,27.17,
Morocco,MAR,2021-07-02,27.25,
Morocco,MAR,2021-07-03,27.27,
Morocco,MAR,2021-07-04,27.28,
Morocco,MAR,2021-07-05,27.42,
Morocco,MAR,2021-07-06,27.53,
Morocco,MAR,2021-07-07,27.81,
Morocco,MAR,2021-07-08,27.95,
Morocco,MAR,2021-07-09,28.04,
Morocco,MAR,2021-07-10,28.06,
Morocco,MAR,2021-07-11,28.06,
Morocco,MAR,2021-07-12,28.59,
Morocco,MAR,2021-07-13,29.03,
Morocco,MAR,2021-07-14,29.41,
Morocco,MAR,2021-07-15,30.31,
Morocco,MAR,2021-07-17,30.38,
Morocco,MAR,2021-07-18,30.4,
Morocco,MAR,2021-07-19,31.31,
Morocco,MAR,2021-07-22,31.7,
Morocco,MAR,2021-07-24,31.77,
Morocco,MAR,2021-07-25,31.83,
Morocco,MAR,2021-07-26,32.68,
Morocco,MAR,2021-07-27,33.92,
Morocco,MAR,2021-07-28,35.14,
Morocco,MAR,2021-07-29,36.27,
Morocco,MAR,2021-07-30,36.68,
Morocco,MAR,2021-07-31,36.93,
Morocco,MAR,2021-08-01,37.04,
Mozambique,MOZ,2021-03-07,0,
Mozambique,MOZ,2021-03-13,0.15,
Mozambique,MOZ,2021-03-23,0.18,
Mozambique,MOZ,2021-05-12,0.95,
Mozambique,MOZ,2021-05-18,1.02,
Mozambique,MOZ,2021-05-31,1.02,
Mozambique,MOZ,2021-06-10,1.02,
Mozambique,MOZ,2021-06-24,1.09,
Mozambique,MOZ,2021-07-05,1.13,
Mozambique,MOZ,2021-07-19,1.19,
Mozambique,MOZ,2021-07-24,1.19,
Mozambique,MOZ,2021-07-26,1.19,
Myanmar,MMR,2021-01-26,0,
Myanmar,MMR,2021-01-27,0.01,
Myanmar,MMR,2021-02-05,0.7,
Myanmar,MMR,2021-03-31,1.84,
Myanmar,MMR,2021-04-23,2.76,
Myanmar,MMR,2021-05-04,3.11,
Myanmar,MMR,2021-05-13,3.26,
Myanmar,MMR,2021-06-05,3.38,
Namibia,NAM,2021-03-18,0,
Namibia,NAM,2021-03-25,0.01,
Namibia,NAM,2021-03-31,0.06,
Namibia,NAM,2021-04-01,0.07,
Namibia,NAM,2021-04-03,0.08,
Namibia,NAM,2021-04-08,0.1,
Namibia,NAM,2021-04-11,0.1,
Namibia,NAM,2021-04-12,0.11,
Namibia,NAM,2021-04-13,0.12,
Namibia,NAM,2021-04-14,0.13,
Namibia,NAM,2021-04-15,0.14,
Namibia,NAM,2021-04-16,0.16,
Namibia,NAM,2021-04-17,0.18,
Namibia,NAM,2021-04-18,0.18,
Namibia,NAM,2021-04-19,0.18,
Namibia,NAM,2021-04-20,0.22,
Namibia,NAM,2021-04-21,0.24,
Namibia,NAM,2021-04-22,0.28,
Namibia,NAM,2021-04-23,0.37,
Namibia,NAM,2021-04-24,0.46,
Namibia,NAM,2021-04-25,0.47,
Namibia,NAM,2021-04-28,0.74,
Namibia,NAM,2021-04-30,0.8,
Namibia,NAM,2021-05-01,0.92,
Namibia,NAM,2021-05-05,1.09,
Namibia,NAM,2021-05-06,1.29,
Namibia,NAM,2021-05-07,1.35,
Namibia,NAM,2021-05-08,1.48,
Namibia,NAM,2021-05-09,1.49,
Namibia,NAM,2021-05-10,1.55,
Namibia,NAM,2021-05-11,1.66,
Namibia,NAM,2021-05-12,1.75,
Namibia,NAM,2021-05-13,1.77,
Namibia,NAM,2021-05-14,1.87,
Namibia,NAM,2021-05-15,1.98,
Namibia,NAM,2021-05-16,1.98,
Namibia,NAM,2021-05-17,2,
Namibia,NAM,2021-05-18,2.11,
Namibia,NAM,2021-05-19,2.23,
Namibia,NAM,2021-05-21,2.39,
Namibia,NAM,2021-05-22,2.4,
Namibia,NAM,2021-05-23,2.44,
Namibia,NAM,2021-05-25,2.49,
Namibia,NAM,2021-05-26,2.56,
Namibia,NAM,2021-05-27,2.61,
Namibia,NAM,2021-05-29,2.66,
Namibia,NAM,2021-05-30,2.66,
Namibia,NAM,2021-05-31,2.67,
Namibia,NAM,2021-06-01,2.72,
Namibia,NAM,2021-06-02,2.78,
Namibia,NAM,2021-06-03,2.85,
Namibia,NAM,2021-06-04,2.92,
Namibia,NAM,2021-06-05,2.99,
Namibia,NAM,2021-06-06,2.99,
Namibia,NAM,2021-06-07,3,
Namibia,NAM,2021-06-08,3.09,
Namibia,NAM,2021-06-09,3.16,
Namibia,NAM,2021-06-10,3.26,
Namibia,NAM,2021-06-11,3.37,
Namibia,NAM,2021-06-12,3.4,
Namibia,NAM,2021-06-13,3.46,
Namibia,NAM,2021-06-14,3.49,
Namibia,NAM,2021-06-15,3.61,
Namibia,NAM,2021-06-16,3.76,
Namibia,NAM,2021-06-17,3.88,
Namibia,NAM,2021-06-18,4.01,
Namibia,NAM,2021-06-19,4.1,
Namibia,NAM,2021-06-20,4.1,
Namibia,NAM,2021-06-21,4.11,
Namibia,NAM,2021-06-22,4.24,
Namibia,NAM,2021-06-23,4.35,
Namibia,NAM,2021-06-24,4.44,
Namibia,NAM,2021-06-25,4.56,
Namibia,NAM,2021-06-26,4.63,
Namibia,NAM,2021-06-27,4.63,
Namibia,NAM,2021-06-29,4.71,
Namibia,NAM,2021-06-30,4.77,
Namibia,NAM,2021-07-01,4.82,
Namibia,NAM,2021-07-02,4.86,
Namibia,NAM,2021-07-03,4.89,
Namibia,NAM,2021-07-04,4.89,
Namibia,NAM,2021-07-05,4.9,
Namibia,NAM,2021-07-06,4.96,
Namibia,NAM,2021-07-07,5.01,
Namibia,NAM,2021-07-08,5.05,
Namibia,NAM,2021-07-09,5.12,
Namibia,NAM,2021-07-10,5.16,
Namibia,NAM,2021-07-11,5.16,
Namibia,NAM,2021-07-12,5.18,
Namibia,NAM,2021-07-13,5.23,
Namibia,NAM,2021-07-14,5.27,
Namibia,NAM,2021-07-15,5.31,
Namibia,NAM,2021-07-16,5.34,
Namibia,NAM,2021-07-17,5.36,
Namibia,NAM,2021-07-18,5.36,
Namibia,NAM,2021-07-19,5.38,
Namibia,NAM,2021-07-20,5.45,
Namibia,NAM,2021-07-21,5.55,
Namibia,NAM,2021-07-22,5.68,
Namibia,NAM,2021-07-23,5.8,
Namibia,NAM,2021-07-24,5.89,
Namibia,NAM,2021-07-25,5.91,
Namibia,NAM,2021-07-26,5.95,
Namibia,NAM,2021-07-27,6.07,
Namibia,NAM,2021-07-28,6.18,
Namibia,NAM,2021-07-29,6.29,
Namibia,NAM,2021-07-30,6.4,
Nauru,NRU,2021-04-08,0,
Nauru,NRU,2021-04-09,1.55,
Nauru,NRU,2021-04-20,6.46,
Nauru,NRU,2021-05-18,68.23,
Nauru,NRU,2021-06-08,68.65,
Nauru,NRU,2021-06-21,69.1,
Nauru,NRU,2021-06-29,69.22,
Nauru,NRU,2021-07-13,69.24,
Nauru,NRU,2021-07-20,69.49,
Nauru,NRU,2021-07-27,69.53,
Nepal,NPL,2021-02-01,0.39,
Nepal,NPL,2021-02-04,0.54,
Nepal,NPL,2021-02-20,1.38,
Nepal,NPL,2021-03-19,5.49,
Nepal,NPL,2021-04-05,5.83,
Nepal,NPL,2021-04-07,6.2,
Nepal,NPL,2021-04-08,6.22,
Nepal,NPL,2021-04-09,6.3,
Nepal,NPL,2021-04-10,6.32,
Nepal,NPL,2021-04-11,6.35,
Nepal,NPL,2021-04-13,6.43,
Nepal,NPL,2021-04-15,6.47,
Nepal,NPL,2021-04-16,6.52,
Nepal,NPL,2021-04-17,6.56,
Nepal,NPL,2021-04-18,6.61,
Nepal,NPL,2021-04-19,6.65,
Nepal,NPL,2021-04-20,6.73,
Nepal,NPL,2021-04-21,6.75,
Nepal,NPL,2021-04-22,6.79,
Nepal,NPL,2021-04-23,6.83,
Nepal,NPL,2021-04-25,6.89,
Nepal,NPL,2021-04-26,6.93,
Nepal,NPL,2021-04-27,7.04,
Nepal,NPL,2021-04-28,7.18,
Nepal,NPL,2021-05-07,7.18,
Nepal,NPL,2021-05-18,7.25,
Nepal,NPL,2021-05-20,7.25,
Nepal,NPL,2021-05-21,7.25,
Nepal,NPL,2021-05-22,7.25,
Nepal,NPL,2021-05-23,7.25,
Nepal,NPL,2021-05-24,7.25,
Nepal,NPL,2021-05-25,7.25,
Nepal,NPL,2021-05-26,7.25,
Nepal,NPL,2021-05-27,7.25,
Nepal,NPL,2021-05-28,7.25,
Nepal,NPL,2021-05-29,7.25,
Nepal,NPL,2021-05-30,7.25,
Nepal,NPL,2021-06-06,7.25,
Nepal,NPL,2021-06-09,7.45,
Nepal,NPL,2021-06-10,7.7,
Nepal,NPL,2021-06-12,8.18,
Nepal,NPL,2021-06-15,8.37,
Nepal,NPL,2021-06-16,8.45,
Nepal,NPL,2021-06-19,8.58,
Nepal,NPL,2021-06-26,8.86,
Nepal,NPL,2021-06-27,8.87,
Nepal,NPL,2021-06-28,8.88,
Nepal,NPL,2021-06-29,8.92,
Nepal,NPL,2021-06-30,8.93,
Nepal,NPL,2021-07-01,8.94,
Nepal,NPL,2021-07-03,8.94,
Nepal,NPL,2021-07-04,8.94,
Nepal,NPL,2021-07-05,8.96,
Nepal,NPL,2021-07-07,8.96,
Nepal,NPL,2021-07-09,8.96,
Nepal,NPL,2021-07-11,8.96,
Nepal,NPL,2021-07-12,8.96,
Nepal,NPL,2021-07-13,8.96,
Nepal,NPL,2021-07-14,9,
Nepal,NPL,2021-07-16,9.49,
Nepal,NPL,2021-07-17,10,
Nepal,NPL,2021-07-18,10.29,
Nepal,NPL,2021-07-20,10.81,
Nepal,NPL,2021-07-22,11.36,
Nepal,NPL,2021-07-23,11.5,
Nepal,NPL,2021-07-24,11.59,
Nepal,NPL,2021-07-25,11.61,
Nepal,NPL,2021-07-26,11.69,
Nepal,NPL,2021-07-27,11.88,
Nepal,NPL,2021-07-28,12.16,
Nepal,NPL,2021-07-29,12.53,
Nepal,NPL,2021-07-31,13.51,
Nepal,NPL,2021-08-01,13.95,
Netherlands,NLD,2021-01-10,0.2,
Netherlands,NLD,2021-01-17,0.45,
Netherlands,NLD,2021-01-24,0.98,
Netherlands,NLD,2021-01-31,2.05,
Netherlands,NLD,2021-02-07,3.19,
Netherlands,NLD,2021-02-14,4.05,
Netherlands,NLD,2021-02-21,5.13,
Netherlands,NLD,2021-02-28,6.49,
Netherlands,NLD,2021-03-07,7.72,
Netherlands,NLD,2021-03-14,8.89,
Netherlands,NLD,2021-03-21,9.4,
Netherlands,NLD,2021-03-28,10.58,
Netherlands,NLD,2021-04-04,12.59,
Netherlands,NLD,2021-04-11,15.6,
Netherlands,NLD,2021-04-18,19.8,
Netherlands,NLD,2021-04-25,22.94,
Netherlands,NLD,2021-05-02,26.43,
Netherlands,NLD,2021-05-09,29.8,
Netherlands,NLD,2021-05-16,33.89,
Netherlands,NLD,2021-05-23,36.92,
Netherlands,NLD,2021-05-30,39.84,
Netherlands,NLD,2021-06-06,43.28,
Netherlands,NLD,2021-06-13,49.34,
Netherlands,NLD,2021-06-20,53.76,
Netherlands,NLD,2021-06-27,58.51,
Netherlands,NLD,2021-07-04,63.87,
Netherlands,NLD,2021-07-11,67.96,
Netherlands,NLD,2021-07-18,68.67,
Netherlands,NLD,2021-07-25,69.19,
New Caledonia,NCL,2021-02-02,0.39,
New Caledonia,NCL,2021-02-10,0.59,
New Caledonia,NCL,2021-02-16,0.86,
New Caledonia,NCL,2021-02-23,1.2,
New Caledonia,NCL,2021-03-09,2.57,
New Caledonia,NCL,2021-03-16,4.25,
New Caledonia,NCL,2021-03-23,6.15,
New Caledonia,NCL,2021-03-30,7.42,
New Caledonia,NCL,2021-04-07,8.64,
New Caledonia,NCL,2021-04-13,9.31,
New Caledonia,NCL,2021-04-20,11.23,
New Caledonia,NCL,2021-04-27,12.98,
New Caledonia,NCL,2021-05-04,14.49,
New Caledonia,NCL,2021-05-11,15.39,
New Caledonia,NCL,2021-05-18,15.8,
New Caledonia,NCL,2021-05-25,16.29,
New Caledonia,NCL,2021-06-01,17.47,
New Caledonia,NCL,2021-06-08,18.86,
New Caledonia,NCL,2021-06-15,19.36,
New Caledonia,NCL,2021-06-21,19.86,
New Caledonia,NCL,2021-06-29,20.78,
New Caledonia,NCL,2021-07-06,21.28,
New Caledonia,NCL,2021-07-20,22.73,
New Caledonia,NCL,2021-07-27,23.17,
New Zealand,NZL,2021-02-19,0,
New Zealand,NZL,2021-02-20,0,
New Zealand,NZL,2021-02-21,0,
New Zealand,NZL,2021-02-22,0.01,
New Zealand,NZL,2021-02-23,0.02,
New Zealand,NZL,2021-02-24,0.04,
New Zealand,NZL,2021-02-25,0.06,
New Zealand,NZL,2021-02-26,0.09,
New Zealand,NZL,2021-02-27,0.12,
New Zealand,NZL,2021-02-28,0.14,
New Zealand,NZL,2021-03-01,0.17,
New Zealand,NZL,2021-03-02,0.2,
New Zealand,NZL,2021-03-03,0.24,
New Zealand,NZL,2021-03-04,0.27,
New Zealand,NZL,2021-03-05,0.3,
New Zealand,NZL,2021-03-06,0.31,
New Zealand,NZL,2021-03-07,0.32,
New Zealand,NZL,2021-03-08,0.35,
New Zealand,NZL,2021-03-09,0.38,
New Zealand,NZL,2021-03-10,0.4,
New Zealand,NZL,2021-03-11,0.43,
New Zealand,NZL,2021-03-12,0.45,
New Zealand,NZL,2021-03-13,0.47,
New Zealand,NZL,2021-03-14,0.48,
New Zealand,NZL,2021-03-15,0.51,
New Zealand,NZL,2021-03-16,0.55,
New Zealand,NZL,2021-03-17,0.59,
New Zealand,NZL,2021-03-18,0.62,
New Zealand,NZL,2021-03-19,0.66,
New Zealand,NZL,2021-03-20,0.67,
New Zealand,NZL,2021-03-21,0.69,
New Zealand,NZL,2021-03-22,0.71,
New Zealand,NZL,2021-03-23,0.74,
New Zealand,NZL,2021-03-24,0.78,
New Zealand,NZL,2021-03-25,0.82,
New Zealand,NZL,2021-03-26,0.89,
New Zealand,NZL,2021-03-27,0.91,
New Zealand,NZL,2021-03-28,0.93,
New Zealand,NZL,2021-03-29,1.01,
New Zealand,NZL,2021-03-30,1.09,
New Zealand,NZL,2021-03-31,1.21,
New Zealand,NZL,2021-04-01,1.31,
New Zealand,NZL,2021-04-02,1.35,
New Zealand,NZL,2021-04-03,1.38,
New Zealand,NZL,2021-04-04,1.39,
New Zealand,NZL,2021-04-05,1.41,
New Zealand,NZL,2021-04-06,1.49,
New Zealand,NZL,2021-04-07,1.59,
New Zealand,NZL,2021-04-08,1.73,
New Zealand,NZL,2021-04-09,1.84,
New Zealand,NZL,2021-04-10,1.91,
New Zealand,NZL,2021-04-11,1.96,
New Zealand,NZL,2021-04-12,2.08,
New Zealand,NZL,2021-04-13,2.23,
New Zealand,NZL,2021-04-14,2.36,
New Zealand,NZL,2021-04-15,2.51,
New Zealand,NZL,2021-04-16,2.65,
New Zealand,NZL,2021-04-17,2.73,
New Zealand,NZL,2021-04-18,2.76,
New Zealand,NZL,2021-04-19,2.86,
New Zealand,NZL,2021-04-20,2.99,
New Zealand,NZL,2021-04-21,3.13,
New Zealand,NZL,2021-04-22,3.27,
New Zealand,NZL,2021-04-23,3.44,
New Zealand,NZL,2021-04-24,3.5,
New Zealand,NZL,2021-04-25,3.53,
New Zealand,NZL,2021-04-26,3.56,
New Zealand,NZL,2021-04-27,3.7,
New Zealand,NZL,2021-04-28,3.86,
New Zealand,NZL,2021-04-29,4.01,
New Zealand,NZL,2021-04-30,4.18,
New Zealand,NZL,2021-05-01,4.26,
New Zealand,NZL,2021-05-02,4.29,
New Zealand,NZL,2021-05-03,4.42,
New Zealand,NZL,2021-05-04,4.59,
New Zealand,NZL,2021-05-05,4.78,
New Zealand,NZL,2021-05-06,4.97,
New Zealand,NZL,2021-05-07,5.18,
New Zealand,NZL,2021-05-08,5.28,
New Zealand,NZL,2021-05-09,5.31,
New Zealand,NZL,2021-05-10,5.45,
New Zealand,NZL,2021-05-11,5.65,
New Zealand,NZL,2021-05-12,5.84,
New Zealand,NZL,2021-05-13,6.04,
New Zealand,NZL,2021-05-14,6.23,
New Zealand,NZL,2021-05-15,6.3,
New Zealand,NZL,2021-05-16,6.35,
New Zealand,NZL,2021-05-17,6.5,
New Zealand,NZL,2021-05-18,6.7,
New Zealand,NZL,2021-05-19,6.88,
New Zealand,NZL,2021-05-20,7.06,
New Zealand,NZL,2021-05-21,7.24,
New Zealand,NZL,2021-05-22,7.33,
New Zealand,NZL,2021-05-23,7.37,
New Zealand,NZL,2021-05-24,7.52,
New Zealand,NZL,2021-05-25,7.73,
New Zealand,NZL,2021-05-26,7.95,
New Zealand,NZL,2021-05-27,8.16,
New Zealand,NZL,2021-05-28,8.38,
New Zealand,NZL,2021-05-29,8.51,
New Zealand,NZL,2021-05-30,8.58,
New Zealand,NZL,2021-05-31,8.76,
New Zealand,NZL,2021-06-01,9.01,
New Zealand,NZL,2021-06-02,9.27,
New Zealand,NZL,2021-06-03,9.56,
New Zealand,NZL,2021-06-04,9.81,
New Zealand,NZL,2021-06-05,9.94,
New Zealand,NZL,2021-06-06,10.02,
New Zealand,NZL,2021-06-07,10.1,
New Zealand,NZL,2021-06-08,10.37,
New Zealand,NZL,2021-06-09,10.52,
New Zealand,NZL,2021-06-10,10.8,
New Zealand,NZL,2021-06-11,11.05,
New Zealand,NZL,2021-06-12,11.21,
New Zealand,NZL,2021-06-13,11.3,
New Zealand,NZL,2021-06-14,11.51,
New Zealand,NZL,2021-06-15,11.78,
New Zealand,NZL,2021-06-16,12.08,
New Zealand,NZL,2021-06-17,12.35,
New Zealand,NZL,2021-06-18,12.59,
New Zealand,NZL,2021-06-19,12.74,
New Zealand,NZL,2021-06-20,12.82,
New Zealand,NZL,2021-06-21,13.01,
New Zealand,NZL,2021-06-22,13.25,
New Zealand,NZL,2021-06-23,13.52,
New Zealand,NZL,2021-06-24,13.76,
New Zealand,NZL,2021-06-25,13.97,
New Zealand,NZL,2021-06-26,14.14,
New Zealand,NZL,2021-06-27,14.21,
New Zealand,NZL,2021-06-28,14.42,
New Zealand,NZL,2021-06-29,14.64,
New Zealand,NZL,2021-06-30,14.91,
New Zealand,NZL,2021-07-01,15.18,
New Zealand,NZL,2021-07-02,15.39,
New Zealand,NZL,2021-07-03,15.54,
New Zealand,NZL,2021-07-04,15.61,
New Zealand,NZL,2021-07-05,15.77,
New Zealand,NZL,2021-07-06,15.97,
New Zealand,NZL,2021-07-07,16.2,
New Zealand,NZL,2021-07-08,16.47,
New Zealand,NZL,2021-07-09,16.7,
New Zealand,NZL,2021-07-10,16.89,
New Zealand,NZL,2021-07-11,16.98,
New Zealand,NZL,2021-07-12,17.18,
New Zealand,NZL,2021-07-13,17.43,
New Zealand,NZL,2021-07-14,17.71,
